11.6233 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x10f453320>, name='window1', pos=[0, 0], screen=0, size=array([1280,  800]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
320.0953 	EXP 	window1: recordFrameIntervals = False
320.0953 	WARNING 	We overshot the intended duration of ITI_isi by 0.8292s. The intervening code took too long to execute.
320.0959 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
320.0962 	EXP 	New trial (rep=0, index=0): None
320.1161 	EXP 	fixed_fixation: autoDraw = True
323.3753 	DATA 	Keypress: space
323.3921 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
323.3926 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
323.3931 	EXP 	New trial (rep=0, index=0): None
323.4231 	EXP 	fixed_fixation: autoDraw = False
323.4231 	EXP 	feedback_score: text = 'Your trial score is 1. \nYour total score is 8.4'
323.4231 	EXP 	feedback_score: autoDraw = True
323.5609 	DATA 	Keypress: space
324.3926 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
325.1923 	EXP 	New trial (rep=40, index=0): None
325.1924 	EXP 	window1: recordFrameIntervals = False
325.1924 	EXP 	window1: recordFrameIntervals = False
325.2104 	EXP 	feedback_score: autoDraw = False
325.2105 	EXP 	window1: recordFrameIntervals = False
325.8238 	EXP 	window1: recordFrameIntervals = False
325.8238 	WARNING 	We overshot the intended duration of ITI_isi by 0.1314s. The intervening code took too long to execute.
325.8244 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
325.8247 	EXP 	New trial (rep=0, index=0): None
325.8450 	EXP 	fixed_fixation: autoDraw = True
328.5699 	DATA 	Keypress: space
328.7869 	DATA 	Keypress: space
328.9706 	DATA 	Keypress: space
328.9867 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
328.9871 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
328.9875 	EXP 	New trial (rep=0, index=0): None
329.0185 	EXP 	fixed_fixation: autoDraw = False
329.0185 	EXP 	feedback_score: text = 'Your trial score is 0.7. \nYour total score is 9.1'
329.0185 	EXP 	feedback_score: autoDraw = True
329.1714 	DATA 	Keypress: space
329.9882 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
330.7943 	EXP 	New trial (rep=41, index=0): None
330.7944 	EXP 	window1: recordFrameIntervals = False
330.7944 	EXP 	window1: recordFrameIntervals = False
330.8055 	EXP 	feedback_score: autoDraw = False
330.8056 	EXP 	window1: recordFrameIntervals = False
331.8027 	EXP 	window1: recordFrameIntervals = False
331.8028 	WARNING 	We overshot the intended duration of ITI_isi by 0.5083s. The intervening code took too long to execute.
331.8037 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
331.8040 	EXP 	New trial (rep=0, index=0): None
331.8244 	EXP 	fixed_fixation: autoDraw = True
333.7475 	DATA 	Keypress: space
333.9486 	DATA 	Keypress: space
334.1645 	DATA 	Keypress: space
334.3821 	DATA 	Keypress: space
334.5985 	DATA 	Keypress: space
334.9333 	DATA 	Keypress: space
334.9495 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
334.9499 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
334.9503 	EXP 	New trial (rep=0, index=0): None
334.9811 	EXP 	fixed_fixation: autoDraw = False
334.9811 	EXP 	feedback_score: text = 'Your trial score is 0.4. \nYour total score is 9.5'
334.9811 	EXP 	feedback_score: autoDraw = True
335.3008 	DATA 	Keypress: space
335.9507 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
336.7617 	EXP 	New trial (rep=42, index=0): None
336.7618 	EXP 	window1: recordFrameIntervals = False
336.7618 	EXP 	window1: recordFrameIntervals = False
336.7682 	EXP 	feedback_score: autoDraw = False
336.7683 	EXP 	window1: recordFrameIntervals = False
337.3227 	EXP 	window1: recordFrameIntervals = False
337.3227 	WARNING 	We overshot the intended duration of ITI_isi by 0.0608s. The intervening code took too long to execute.
337.3233 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
337.3236 	EXP 	New trial (rep=0, index=0): None
337.3361 	EXP 	fixed_fixation: autoDraw = True
340.1963 	DATA 	Keypress: space
340.4114 	DATA 	Keypress: space
340.4280 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
340.4286 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
340.4290 	EXP 	New trial (rep=0, index=0): None
340.4592 	EXP 	fixed_fixation: autoDraw = False
340.4592 	EXP 	feedback_score: text = 'Your trial score is 0.8. \nYour total score is 10.3'
340.4592 	EXP 	feedback_score: autoDraw = True
340.6285 	DATA 	Keypress: space
340.8293 	DATA 	Keypress: space
341.4291 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
342.2649 	EXP 	New trial (rep=43, index=0): None
342.2650 	EXP 	window1: recordFrameIntervals = False
342.2650 	EXP 	window1: recordFrameIntervals = False
342.2800 	EXP 	feedback_score: autoDraw = False
342.2804 	EXP 	window1: recordFrameIntervals = False
343.0484 	EXP 	window1: recordFrameIntervals = False
343.0484 	WARNING 	We overshot the intended duration of ITI_isi by 0.2834s. The intervening code took too long to execute.
343.0490 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
343.0494 	EXP 	New trial (rep=0, index=0): None
343.0650 	EXP 	fixed_fixation: autoDraw = True
345.1881 	DATA 	Keypress: space
345.4224 	DATA 	Keypress: space
345.5894 	DATA 	Keypress: space
345.7723 	DATA 	Keypress: space
345.9735 	DATA 	Keypress: space
346.1573 	DATA 	Keypress: space
346.1734 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
346.1738 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
346.1742 	EXP 	New trial (rep=0, index=0): None
346.2050 	EXP 	fixed_fixation: autoDraw = False
346.2050 	EXP 	feedback_score: text = 'Your trial score is 0.4. \nYour total score is 10.7'
346.2050 	EXP 	feedback_score: autoDraw = True
346.4078 	DATA 	Keypress: space
347.1747 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
347.9780 	EXP 	New trial (rep=44, index=0): None
347.9782 	EXP 	window1: recordFrameIntervals = False
347.9782 	EXP 	window1: recordFrameIntervals = False
347.9922 	EXP 	feedback_score: autoDraw = False
347.9923 	EXP 	window1: recordFrameIntervals = False
348.5905 	EXP 	window1: recordFrameIntervals = False
348.5906 	WARNING 	We overshot the intended duration of ITI_isi by 0.1123s. The intervening code took too long to execute.
348.5911 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
348.5914 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
348.5917 	EXP 	New trial (rep=0, index=0): None
348.6101 	EXP 	peak_fixation: autoDraw = True
351.6026 	DATA 	Keypress: space
351.7855 	DATA 	Keypress: space
352.0031 	DATA 	Keypress: space
352.2202 	DATA 	Keypress: space
352.4032 	DATA 	Keypress: space
352.6210 	DATA 	Keypress: space
352.8211 	DATA 	Keypress: space
353.0386 	DATA 	Keypress: space
353.2226 	DATA 	Keypress: space
353.4398 	DATA 	Keypress: space
353.7569 	DATA 	Keypress: space
355.6935 	DATA 	Keypress: space
355.8776 	DATA 	Keypress: space
356.0778 	DATA 	Keypress: space
357.5808 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
357.5811 	EXP 	New trial (rep=0, index=0): None
357.6126 	EXP 	peak_fixation: autoDraw = False
357.6126 	EXP 	peak_fixation: autoDraw = False
357.6126 	EXP 	feedback_score: text = 'Your trial score is -1.5. \nYour total score is 9.2'
357.6126 	EXP 	feedback_score: autoDraw = True
358.5829 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
359.3869 	EXP 	New trial (rep=45, index=0): None
359.3870 	EXP 	window1: recordFrameIntervals = False
359.3870 	EXP 	window1: recordFrameIntervals = False
359.3998 	EXP 	feedback_score: autoDraw = False
359.3999 	EXP 	window1: recordFrameIntervals = False
360.1093 	DATA 	Keypress: escape
360.1590 	EXP 	window1: recordFrameIntervals = False
360.1591 	WARNING 	We overshot the intended duration of ITI_isi by 0.2720s. The intervening code took too long to execute.
